PRCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
177 ,2,6550.033894,1954.873051,22444.63071,1852.774012,7307.622856,525.4927748,3.609149844,0.22945621,17682,5734,3
177 ,3,13324.99789,3131.418576,20162.83619,1849.998626,6675.203874,245.4349569,3.909941322,0.124468291,15673,5375.656,3
177 ,4,14705.01062,2775.959996,36112.07987,2370.307734,9479.742976,562.1330789,3.717444705,0.162710796,24804,6806.805,3
178 ,0,44025.0375,3298.094771,33740.25153,1288.685826,9354.778046,298.3889613,4.429641713,0.069648426,24555,7123.2,3
178 ,1,17795.00408,2270.706073,37483.14754,2317.561923,9833.15853,575.1904486,4.700758514,0.111828799,27557,7527.906,4
178 ,2,5345.011261,1097.518184,23541.55894,1040.579073,8007.120662,364.7558195,3.805422864,0.132531622,19222,6404.232,3
178 ,3,10870.00509,1508.711857,26309.54105,1468.746824,7849.387585,284.2513246,4.32750663,0.12445998,21056,6186.885,3
178 ,4,10015.01707,1496.851835,41466.56273,2248.877706,11050.15015,624.7907993,4.391912478,0.130691503,30286,8155.881,3
179 ,0,64185.0736,5663.800886,28879.76398,1196.60741,8045.616106,257.5668112,3.839057442,0.058859923,21035,6052.68,3
179 ,1,30735.01526,3872.524657,29517.45729,1989.222858,8105.400695,406.4195057,3.955425072,0.078896931,21583,6147.812,3
179 ,2,0,0,19503.90287,1022.305636,7137.667442,470.5737816,3.377372175,0.141651638,15802,5640.893,3
179 ,3,11244.99801,2292.073324,21713.53515,1529.626685,6631.672395,177.9727965,3.811027117,0.089467518,17408,5294.552,3
179 ,4,18005.04462,3199.052103,35202.26184,1803.638675,9174.610921,585.4744067,3.765618327,0.129190601,26202,6689.088,3
180 ,0,12715.00639,1354.253456,32528.47145,1522.00306,8914.692779,339.3936893,4.035783907,0.115212955,22385,6471.906,3
180 ,1,5524.999104,790.0743722,30409.75432,2313.901453,8516.709734,454.5091574,4.113121778,0.179568729,22628,6509.457,3
180 ,2,940.0038828,243.0986247,21522.60522,2763.482261,7364.01077,601.6437983,3.936155273,0.398393906,15143,5353.079,3
180 ,3,1679.999466,396.6614685,17462.43464,2156.198996,6081.947978,407.1592789,3.675593596,0.238042912,13302,5088.659,3
180 ,4,4570.003936,996.6682737,44097.80932,3071.412013,10972.85917,782.9480193,4.095188486,0.202208595,30890,7687.648,3
181 ,0,2655.001655,151.4732529,41005.10918,1941.186269,10350.14158,417.3050419,5.898305342,0.230341281,29906,8033.34,4
181 ,1,339.9998364,51.97360505,43285.93548,5408.033809,11161.48642,1416.354177,5.794119185,0.624625339,31285,8889.408,5
181 ,2,710.0013172,73.94647934,33040.29106,2755.524113,9798.752916,600.3084482,5.521127804,0.419793551,25945,8102.874,4
181 ,3,1280.000224,108.0879741,40786.84124,2658.567211,9820.827893,623.8812914,6.386718538,0.352533738,30488,7195.76,5
181 ,4,325.0002772,55.60394571,56876.95617,7194.227634,12833.07054,1220.123825,4.907693339,0.45958706,40909,10320.564,3
182 ,0,125.0005851,26.64862581,39304.85818,7934.524901,13094.74409,2698.921004,7.839983376,2.2025048,21136,7121.06,5
182 ,1,0,0,0,0,0,0,0,0,0,0,0
182 ,2,0,0,0,0,0,0,0,0,0,0,0
182 ,3,0,0,0,0,0,0,0,0,0,0,0
182 ,4,0,0,0,0,0,0,0,0,0,0,0
183 ,0,0,0,20817.77789,1840.265829,6871.86612,531.3302791,4.121311779,0.401942122,15450,5223.765,3
183 ,1,0,0,23535.32334,2276.154337,7486.162977,653.4851387,3.66459467,0.290431415,17230,5686.912,3
183 ,2,0,0,12653.45511,2434.067137,8561.996837,954.1480824,5.269231812,1.098781718,8637,6735.488,3
183 ,3,0,0,22110.07794,2019.287487,5238.684221,308.3648278,3.725490663,0.343027383,19596,4350.736,3
183 ,4,0,0,18011.18283,941.3716511,5771.897635,438.3276034,4.702705196,1.033344149,13744,4429.396,3
184 ,0,11020.00665,1019.661544,75790.93822,2924.536222,16976.74396,681.2100734,4.138838085,0.147332901,59002,13400.368,3
184 ,1,129.9994788,28.92787089,66730.24779,14497.37223,14064.07214,2788.93034,6.000011983,0.951903018,43548,11208.505,4
184 ,2,109.999521,22.94220203,43966.39279,9114.406987,13452.86381,1979.971633,5.772769972,1.077372723,31613,10187.424,4
184 ,3,189.9999383,31.87594895,51094.1197,5154.350714,11672.1226,1087.533924,6.184209197,0.617986564,41822,10465.266,5
184 ,4,10590.00771,1018.494194,76785.73186,3073.61973,17165.08231,718.1396161,4.062322206,0.147845653,59885,13499.278,3
185 ,0,2159.999688,251.3899188,35372.0924,3254.535631,12606.52242,2545.291748,7.384262643,1.745457331,23107,7996.78,4
185 ,1,584.9993612,112.0024913,27361.48459,2599.179643,8812.232278,676.805963,5.410259296,0.482700312,20602,7071.81,4
185 ,2,0,0,19852.12708,2183.509449,7528.959937,1132.248454,4.111113143,0.314319521,14829,5681.709,3
185 ,3,769.9995792,151.8718654,36488.53156,6895.195541,0,0,0,0,23481,0,0
185 ,4,535.0014592,129.6419339,50494.56733,5281.261876,14129.31162,1803.002959,5.177571338,0.424659338,41378,10964.538,4
186 ,0,295.0006126,42.86460126,21804.82322,2823.244111,6168.856491,822.0168076,3.559324614,0.46033456,15138,4072.122,3
186 ,1,95.00022266,24.86319344,19745.20028,3952.801193,5961.851675,1389.957083,2.947369949,0.533962738,13262,4072.122,2
186 ,2,0,0,0,0,0,0,0,0,0,0,0
186 ,3,70.000121,19.71064141,21404.94065,4136.129682,5313.372004,944.1287946,4.500000282,0.60749272,17548,3620.936,5
186 ,4,90.00010877,24.15601343,29666.31175,7997.346687,7428.22172,2181.524567,0,0,23322,5381.489,0
187 ,0,819.999517,68.14485255,33233.40644,3367.991435,8161.879385,617.5477041,4.481705154,0.317257735,23465,6173.016,3
187 ,1,124.9992618,27.26815811,34581.58047,5467.608472,8613.403443,929.4241571,4.519993428,0.589641337,29380,6933.68,3
187 ,2,149.9999288,28.18755484,23992.96625,2860.081294,7401.742101,820.0795128,4.733333735,0.565063423,19413,6173.016,4
187 ,3,359.9998475,45.24788201,23488.63652,1908.467467,5901.735149,351.111693,3.902778034,0.257915052,21306,5032.629,3
187 ,4,185.000479,32.53089929,59973.09511,12757.08114,13118.61597,2268.296463,5.378369859,1.14602997,30501,7317.968,3
188 ,0,32385.02767,1924.814054,66587.94846,2693.365757,17147.53539,637.3117816,4.832484428,0.0867351,46175,12719.266,3
188 ,1,7090.005306,1270.400098,62432.33177,4662.985246,14336.34016,1038.786962,4.551481951,0.165179989,45674,10550.304,3
188 ,2,7630.014534,832.694889,49177.92468,3224.457024,15401.97109,1034.670224,4.414156245,0.150315779,39253,12579.739,3
188 ,3,11780.00348,972.5953047,55826.21793,2656.228245,14791.45421,525.4369037,5.00339537,0.146843563,43627,12246.79,4
188 ,4,5885.00435,672.0642276,121082.4573,10456.69843,28745.63537,2211.503359,5.371282274,0.194015947,77371,18820.472,4
189 ,0,9185.000395,311.6019618,61341.49756,2537.536051,14939.09527,490.9780849,5.108873056,0.117252843,39718,10863.735,4
189 ,1,1094.998334,99.76295255,57866.92116,6262.516597,14016.81593,1290.254862,5.698626276,0.530794697,41012,11383.344,4
189 ,2,1795.000435,128.4971682,39075.49433,1781.924232,12148.18428,509.7373646,4.668526294,0.20335972,32368,10060.959,4
189 ,3,3804.999002,199.4989036,45427.46569,2583.778977,11931.69876,509.4617986,5.145862387,0.164250567,34746,9455.796,4
189 ,4,2490.002624,175.5898663,109354.9767,7023.128651,23002.146,1441.912546,5.110439105,0.217367796,75821,16437.531,4
190 ,0,8059.999309,268.4545102,56827.83511,1799.613815,14567.65195,398.4352472,5.325680705,0.138578834,38711,10884.477,4
190 ,1,1894.998287,139.8569425,52709.6784,2823.43854,13799.45073,760.5361836,5.770446402,0.325219426,38203,10145.284,4
190 ,2,1699.999983,118.9204006,38257.05073,1573.33447,12316.57368,489.6591571,4.455877894,0.208388264,30867,9978.496,4
190 ,3,2319.998911,135.7435817,42002.36827,1980.303503,11204.07542,392.2957622,5.329742818,0.234114483,31698,9243.468,4
190 ,4,2145.002128,141.2072167,93896.3118,5139.770735,21186.09466,1119.011666,5.617713251,0.306081199,68975,15570.28,4
191 ,0,27160.00892,1347.592977,54958.38794,2318.979837,14137.4808,492.0827471,4.961524799,0.075447976,34391,9780.84,4
